customer_id_masked,date_registered_masked,gender,adress_masked,email_masked,birthdate_masked,current_location,age_bracket,salary_bracket
CID_008373,43677,F,ADDR_008373,user_008373@masked.com,23807,"['-9.9631675', '-26.678739']",18–25,100k+
CID_008374,44177,F,ADDR_008374,user_008374@masked.com,21313,"['88.079925', '-77.017586']",56–65,100k+
CID_008375,43732,F,ADDR_008375,user_008375@masked.com,39191,"['-19.396725', '-28.636185']",46–55,40k - 60k
CID_008376,44247,F,ADDR_008376,user_008376@masked.com,44018,"['-74.6585685', '87.858210']",46–55,100k+
CID_008377,43653,M,ADDR_008377,user_008377@masked.com,23387,"['76.5572615', '-47.917185']",56–65,100k+
CID_008378,43841,M,ADDR_008378,user_008378@masked.com,26656,"['44.061519', '-0.944195']",36–45,100k+
CID_008379,43747,F,ADDR_008379,user_008379@masked.com,34333,"['-87.6039645', '-101.965693']",46–55,60k - 80k
CID_008380,44594,F,ADDR_008380,user_008380@masked.com,3873,"['43.093324', '-60.145908']",56–65,100k+
CID_008381,44046,F,ADDR_008381,user_008381@masked.com,43707,"['-77.478691', '72.288101']",18–25,100k+
CID_008382,43723,M,ADDR_008382,user_008382@masked.com,12064,"['5.538912', '101.882577']",56–65,100k+
CID_008383,44190,M,ADDR_008383,user_008383@masked.com,3482,"['-36.2453515', '153.382504']",46–55,40k - 60k
CID_008384,44362,F,ADDR_008384,user_008384@masked.com,4156,"['78.362195', '0.506309']",56–65,100k+
CID_008385,44138,M,ADDR_008385,user_008385@masked.com,41175,"['42.1451575', '-151.696253']",56–65,100k+
CID_008386,43802,M,ADDR_008386,user_008386@masked.com,7874,"['82.909636', '-168.261996']",26–35,20k - 40k
CID_008387,44365,M,ADDR_008387,user_008387@masked.com,28372,"['-68.4207235', '75.513763']",18–25,20k - 40k
CID_008388,43941,F,ADDR_008388,user_008388@masked.com,34611,"['3.935877', '-23.544596']",26–35,100k+
CID_008389,44569,F,ADDR_008389,user_008389@masked.com,12199,"['-87.049388', '-134.797007']",56–65,60k - 80k
CID_008390,44439,M,ADDR_008390,user_008390@masked.com,29628,"['-4.7766475', '137.884123']",46–55,100k+
CID_008391,44347,M,ADDR_008391,user_008391@masked.com,30637,"['-74.1939305', '-144.225943']",26–35,40k - 60k
CID_008392,44148,M,ADDR_008392,user_008392@masked.com,39169,"['54.6050725', '-4.483172']",26–35,100k+
CID_008393,43955,F,ADDR_008393,user_008393@masked.com,11295,"['42.0619995', '156.981802']",26–35,100k+
CID_008394,44539,F,ADDR_008394,user_008394@masked.com,18569,"['32.4617265', '-36.740287']",36–45,100k+
CID_008395,43947,F,ADDR_008395,user_008395@masked.com,38622,"['-24.1762385', '-161.757818']",26–35,60k - 80k
CID_008396,44422,F,ADDR_008396,user_008396@masked.com,28933,"['-36.2563115', '153.813171']",46–55,100k+
CID_008397,44183,F,ADDR_008397,user_008397@masked.com,41799,"['-12.8646675', '153.353653']",26–35,100k+
CID_008398,44153,F,ADDR_008398,user_008398@masked.com,13920,"['4.927395', '67.328472']",26–35,100k+
CID_008399,44089,M,ADDR_008399,user_008399@masked.com,41945,"['75.204131', '110.639996']",26–35,100k+
CID_008400,44492,M,ADDR_008400,user_008400@masked.com,30365,"['-29.8612355', '69.596196']",46–55,40k - 60k
CID_008401,44424,M,ADDR_008401,user_008401@masked.com,3337,"['-79.1020785', '-158.481949']",36–45,100k+
CID_008402,44193,F,ADDR_008402,user_008402@masked.com,7640,"['44.339792', '-57.063408']",18–25,100k+
CID_008403,43747,M,ADDR_008403,user_008403@masked.com,5504,"['-21.7099515', '-146.927484']",46–55,100k+
CID_008404,44261,F,ADDR_008404,user_008404@masked.com,5124,"['-81.6404295', '-35.351204']",18–25,40k - 60k
CID_008405,44162,M,ADDR_008405,user_008405@masked.com,6166,"['48.614870', '-156.578576']",26–35,40k - 60k
CID_008406,44440,M,ADDR_008406,user_008406@masked.com,12297,"['-23.1452345', '171.549191']",46–55,100k+
CID_008407,44553,M,ADDR_008407,user_008407@masked.com,13324,"['58.2163875', '104.230954']",36–45,20k - 40k
CID_008408,44065,M,ADDR_008408,user_008408@masked.com,9602,"['-53.6421215', '8.002092']",18–25,100k+
CID_008409,43734,M,ADDR_008409,user_008409@masked.com,11755,"['1.4087315', '-121.294206']",46–55,100k+
CID_008410,44038,F,ADDR_008410,user_008410@masked.com,30818,"['-15.190089', '-76.297076']",26–35,100k+
CID_008411,44684,M,ADDR_008411,user_008411@masked.com,20272,"['-44.0936815', '-42.294163']",18–25,100k+
CID_008412,44170,F,ADDR_008412,user_008412@masked.com,33207,"['-67.887656', '57.397214']",36–45,100k+
CID_008413,44094,F,ADDR_008413,user_008413@masked.com,23465,"['-80.9135905', '-99.732758']",56–65,100k+
CID_008414,44052,F,ADDR_008414,user_008414@masked.com,25795,"['-6.302630', '99.434129']",36–45,100k+
CID_008415,44067,F,ADDR_008415,user_008415@masked.com,39593,"['-37.701262', '-145.740570']",46–55,100k+
CID_008416,43867,F,ADDR_008416,user_008416@masked.com,26310,"['35.1287005', '-18.093029']",36–45,100k+
CID_008417,44670,F,ADDR_008417,user_008417@masked.com,37082,"['0.191102', '-92.483296']",36–45,40k - 60k
CID_008418,43708,M,ADDR_008418,user_008418@masked.com,15098,"['29.9833305', '20.637741']",36–45,80k - 100k
CID_008419,43776,M,ADDR_008419,user_008419@masked.com,8567,"['-16.3150435', '-138.186560']",46–55,80k - 100k
CID_008420,44561,F,ADDR_008420,user_008420@masked.com,4392,"['33.288538', '79.861136']",26–35,20k - 40k
CID_008421,43990,F,ADDR_008421,user_008421@masked.com,14086,"['36.972723', '113.618054']",18–25,100k+
CID_008422,43723,F,ADDR_008422,user_008422@masked.com,16205,"['42.971995', '-101.814688']",46–55,100k+
CID_008423,43707,M,ADDR_008423,user_008423@masked.com,30897,"['60.443638', '62.884431']",36–45,100k+
CID_008424,44500,F,ADDR_008424,user_008424@masked.com,28430,"['-75.5962725', '54.384540']",18–25,100k+
CID_008425,44151,F,ADDR_008425,user_008425@masked.com,43730,"['-87.123903', '-98.718826']",56–65,100k+
CID_008426,44007,F,ADDR_008426,user_008426@masked.com,20343,"['64.0994995', '-157.687043']",26–35,100k+
CID_008427,43748,M,ADDR_008427,user_008427@masked.com,4530,"['-32.968316', '-145.130873']",18–25,20k - 40k
CID_008428,43960,M,ADDR_008428,user_008428@masked.com,24613,"['-31.822896', '13.452604']",18–25,40k - 60k
CID_008429,44389,M,ADDR_008429,user_008429@masked.com,21256,"['-75.234550', '85.097902']",36–45,100k+
CID_008430,43857,M,ADDR_008430,user_008430@masked.com,43274,"['-34.999986', '60.050579']",46–55,100k+
CID_008431,44236,F,ADDR_008431,user_008431@masked.com,36529,"['-73.786481', '-25.350094']",46–55,100k+
CID_008432,44281,M,ADDR_008432,user_008432@masked.com,43532,"['19.4773935', '-174.613240']",36–45,40k - 60k
CID_008433,43816,M,ADDR_008433,user_008433@masked.com,16268,"['17.294152', '88.708215']",36–45,20k - 40k
CID_008434,44073,F,ADDR_008434,user_008434@masked.com,33650,"['14.581702', '177.726870']",46–55,100k+
CID_008435,44291,M,ADDR_008435,user_008435@masked.com,42783,"['-60.031828', '-75.711724']",26–35,80k - 100k
CID_008436,43986,M,ADDR_008436,user_008436@masked.com,38402,"['-22.151635', '82.858739']",18–25,100k+
CID_008437,44710,F,ADDR_008437,user_008437@masked.com,38871,"['-18.6290845', '-102.045879']",26–35,100k+
CID_008438,44646,F,ADDR_008438,user_008438@masked.com,2774,"['2.787198', '-151.461011']",56–65,20k - 40k
CID_008439,44503,F,ADDR_008439,user_008439@masked.com,3267,"['-10.932697', '172.678861']",46–55,60k - 80k
CID_008440,44034,F,ADDR_008440,user_008440@masked.com,43702,"['-67.7478425', '94.250935']",46–55,80k - 100k
CID_008441,44149,F,ADDR_008441,user_008441@masked.com,20270,"['15.1571965', '-155.773949']",26–35,20k - 40k
CID_008442,43900,M,ADDR_008442,user_008442@masked.com,42926,"['58.7733645', '-33.291533']",26–35,100k+
CID_008443,44340,F,ADDR_008443,user_008443@masked.com,5897,"['5.4125715', '-74.463362']",26–35,100k+
CID_008444,44380,M,ADDR_008444,user_008444@masked.com,29814,"['66.319199', '50.659986']",36–45,100k+
CID_008445,44708,F,ADDR_008445,user_008445@masked.com,18094,"['70.825067', '136.304909']",18–25,100k+
CID_008446,43650,F,ADDR_008446,user_008446@masked.com,10891,"['-16.4848595', '116.799646']",36–45,100k+
CID_008447,44386,M,ADDR_008447,user_008447@masked.com,10967,"['1.0103275', '-66.287598']",36–45,100k+
CID_008448,44000,F,ADDR_008448,user_008448@masked.com,13954,"['34.383356', '178.000890']",26–35,100k+
CID_008449,43998,F,ADDR_008449,user_008449@masked.com,3600,"['73.0849465', '-151.137890']",18–25,80k - 100k
CID_008450,44518,F,ADDR_008450,user_008450@masked.com,12467,"['19.6062705', '117.999569']",56–65,40k - 60k
CID_008451,43906,M,ADDR_008451,user_008451@masked.com,23837,"['54.159075', '-114.807989']",18–25,40k - 60k
CID_008452,44344,F,ADDR_008452,user_008452@masked.com,42822,"['87.4296575', '124.739900']",36–45,100k+
CID_008453,44449,M,ADDR_008453,user_008453@masked.com,34613,"['44.0685805', '46.168210']",18–25,60k - 80k
CID_008454,44264,F,ADDR_008454,user_008454@masked.com,6136,"['64.805096', '-155.967801']",26–35,100k+
CID_008455,43929,M,ADDR_008455,user_008455@masked.com,21806,"['-75.3076305', '18.684679']",36–45,100k+
CID_008456,44067,F,ADDR_008456,user_008456@masked.com,43211,"['-63.102614', '-143.795559']",18–25,40k - 60k
CID_008457,44111,M,ADDR_008457,user_008457@masked.com,25581,"['18.5656075', '-36.320363']",36–45,60k - 80k
CID_008458,44234,M,ADDR_008458,user_008458@masked.com,42400,"['79.357511', '40.024641']",46–55,60k - 80k
CID_008459,44090,F,ADDR_008459,user_008459@masked.com,23098,"['-74.0242805', '-48.776501']",46–55,100k+
CID_008460,44331,F,ADDR_008460,user_008460@masked.com,6621,"['32.257340', '34.890129']",56–65,100k+
CID_008461,44450,M,ADDR_008461,user_008461@masked.com,18218,"['-31.726646', '26.787181']",36–45,100k+
CID_008462,43953,M,ADDR_008462,user_008462@masked.com,23647,"['8.8548075', '46.278848']",26–35,40k - 60k
CID_008463,44587,M,ADDR_008463,user_008463@masked.com,7542,"['-19.752776', '15.307532']",26–35,100k+
CID_008464,44437,F,ADDR_008464,user_008464@masked.com,24159,"['-28.7070385', '57.752292']",26–35,80k - 100k
CID_008465,43959,M,ADDR_008465,user_008465@masked.com,2742,"['69.313026', '0.126294']",26–35,100k+
CID_008466,44627,F,ADDR_008466,user_008466@masked.com,21219,"['-41.560267', '-3.455281']",36–45,100k+
CID_008467,44655,M,ADDR_008467,user_008467@masked.com,15865,"['-85.174926', '-165.008526']",36–45,100k+
CID_008468,44418,M,ADDR_008468,user_008468@masked.com,37174,"['-59.567557', '-73.592870']",18–25,40k - 60k
CID_008469,43804,M,ADDR_008469,user_008469@masked.com,14899,"['5.4319175', '2.095336']",36–45,100k+
CID_008470,44622,F,ADDR_008470,user_008470@masked.com,43260,"['-84.014628', '173.996817']",18–25,100k+
CID_008471,44633,M,ADDR_008471,user_008471@masked.com,37681,"['-67.9861785', '-149.081984']",18–25,100k+
CID_008472,44037,M,ADDR_008472,user_008472@masked.com,4386,"['35.2180505', '8.026042']",18–25,100k+
CID_008473,44700,M,ADDR_008473,user_008473@masked.com,32602,"['-15.383370', '130.646469']",56–65,100k+
CID_008474,44433,F,ADDR_008474,user_008474@masked.com,20631,"['-71.148270', '-177.296577']",46–55,60k - 80k
CID_008475,44107,F,ADDR_008475,user_008475@masked.com,31880,"['27.0921685', '-28.653748']",26–35,60k - 80k
CID_008476,44625,F,ADDR_008476,user_008476@masked.com,35293,"['-65.527829', '-150.787771']",26–35,40k - 60k
CID_008477,43842,F,ADDR_008477,user_008477@masked.com,22543,"['67.361309', '28.375556']",36–45,60k - 80k
CID_008478,43800,F,ADDR_008478,user_008478@masked.com,5379,"['74.323890', '-70.083674']",36–45,100k+
CID_008479,43885,M,ADDR_008479,user_008479@masked.com,2753,"['-68.4418125', '-42.564103']",36–45,40k - 60k
CID_008480,44563,M,ADDR_008480,user_008480@masked.com,11782,"['-87.0345975', '127.542982']",46–55,80k - 100k
CID_008481,44128,F,ADDR_008481,user_008481@masked.com,20412,"['71.5885315', '176.887524']",56–65,80k - 100k
CID_008482,44499,F,ADDR_008482,user_008482@masked.com,22739,"['31.2114685', '134.439514']",46–55,100k+
CID_008483,44351,F,ADDR_008483,user_008483@masked.com,12326,"['-23.4068685', '57.159482']",18–25,20k - 40k
CID_008484,44326,F,ADDR_008484,user_008484@masked.com,22267,"['-75.204946', '18.976272']",56–65,100k+
CID_008485,43792,M,ADDR_008485,user_008485@masked.com,33301,"['-2.073855', '170.540882']",18–25,80k - 100k
CID_008486,43835,F,ADDR_008486,user_008486@masked.com,38505,"['-84.892077', '15.402391']",46–55,100k+
CID_008487,43791,M,ADDR_008487,user_008487@masked.com,17872,"['-89.8948705', '-13.249503']",56–65,40k - 60k
CID_008488,43887,F,ADDR_008488,user_008488@masked.com,13196,"['76.419262', '165.276141']",56–65,40k - 60k
CID_008489,44206,F,ADDR_008489,user_008489@masked.com,23993,"['-30.0406385', '-108.702691']",46–55,100k+
CID_008490,44503,M,ADDR_008490,user_008490@masked.com,30712,"['3.2137095', '-79.894184']",36–45,100k+
CID_008491,44315,M,ADDR_008491,user_008491@masked.com,17878,"['-42.8416845', '94.298422']",36–45,20k - 40k
CID_008492,44271,F,ADDR_008492,user_008492@masked.com,42624,"['37.044527', '49.859049']",18–25,100k+
CID_008493,43925,M,ADDR_008493,user_008493@masked.com,13155,"['-17.616212', '-146.159654']",18–25,100k+
CID_008494,43854,M,ADDR_008494,user_008494@masked.com,16821,"['-23.9646595', '-160.961828']",18–25,100k+
CID_008495,44090,M,ADDR_008495,user_008495@masked.com,20394,"['65.5573985', '-135.785863']",36–45,100k+
CID_008496,44536,F,ADDR_008496,user_008496@masked.com,8905,"['-73.3508105', '142.890272']",18–25,100k+
CID_008497,44155,M,ADDR_008497,user_008497@masked.com,42625,"['-89.7099305', '-123.513152']",46–55,100k+
CID_008498,43783,M,ADDR_008498,user_008498@masked.com,9246,"['27.743488', '164.691410']",46–55,20k - 40k
CID_008499,43889,M,ADDR_008499,user_008499@masked.com,17203,"['-82.9541515', '117.098591']",36–45,100k+
CID_008500,43755,F,ADDR_008500,user_008500@masked.com,5439,"['-61.627953', '-113.669307']",26–35,100k+
CID_008501,43795,M,ADDR_008501,user_008501@masked.com,2470,"['-67.298822', '168.687078']",46–55,100k+
CID_008502,44417,M,ADDR_008502,user_008502@masked.com,8919,"['-33.9809255', '62.513775']",18–25,100k+
CID_008503,44580,M,ADDR_008503,user_008503@masked.com,33796,"['-71.2711605', '-56.963163']",26–35,100k+
CID_008504,44715,M,ADDR_008504,user_008504@masked.com,39411,"['-62.5022895', '10.299489']",46–55,40k - 60k
CID_008505,43999,F,ADDR_008505,user_008505@masked.com,24322,"['-75.507289', '0.592521']",36–45,20k - 40k
CID_008506,43952,F,ADDR_008506,user_008506@masked.com,43097,"['-73.645271', '-113.250239']",56–65,100k+
CID_008507,44685,M,ADDR_008507,user_008507@masked.com,12535,"['30.118001', '165.327696']",26–35,100k+
CID_008508,43813,F,ADDR_008508,user_008508@masked.com,41734,"['36.8025015', '108.019303']",56–65,80k - 100k
CID_008509,44353,M,ADDR_008509,user_008509@masked.com,9708,"['-87.653505', '121.112762']",26–35,20k - 40k
CID_008510,44565,M,ADDR_008510,user_008510@masked.com,31947,"['31.207949', '-156.141125']",56–65,100k+
CID_008511,43947,M,ADDR_008511,user_008511@masked.com,3744,"['-29.6084635', '101.576571']",26–35,100k+
CID_008512,44304,M,ADDR_008512,user_008512@masked.com,16635,"['82.7471815', '152.321544']",36–45,100k+
CID_008513,44130,M,ADDR_008513,user_008513@masked.com,40743,"['-88.4714475', '49.755852']",18–25,100k+
CID_008514,43727,F,ADDR_008514,user_008514@masked.com,36808,"['-50.963911', '-77.074997']",56–65,100k+
CID_008515,43803,F,ADDR_008515,user_008515@masked.com,17141,"['-79.083519', '-161.710116']",26–35,100k+
CID_008516,43694,F,ADDR_008516,user_008516@masked.com,21169,"['-30.374169', '76.204716']",26–35,100k+
CID_008517,43765,M,ADDR_008517,user_008517@masked.com,32940,"['-28.377611', '169.474641']",46–55,20k - 40k
CID_008518,44243,F,ADDR_008518,user_008518@masked.com,31249,"['-34.4949895', '47.640462']",36–45,100k+
CID_008519,44568,F,ADDR_008519,user_008519@masked.com,32808,"['-84.7740365', '-7.818850']",26–35,100k+
CID_008520,43727,M,ADDR_008520,user_008520@masked.com,28050,"['-25.169235', '146.956157']",56–65,100k+
CID_008521,43903,M,ADDR_008521,user_008521@masked.com,8176,"['57.828012', '162.072517']",36–45,100k+
CID_008522,44714,M,ADDR_008522,user_008522@masked.com,16293,"['-19.766445', '-80.684077']",46–55,100k+
CID_008523,44007,M,ADDR_008523,user_008523@masked.com,23870,"['38.5418665', '-131.606900']",56–65,100k+
CID_008524,43849,M,ADDR_008524,user_008524@masked.com,39220,"['79.6953225', '-135.732864']",56–65,100k+
CID_008525,43775,M,ADDR_008525,user_008525@masked.com,14453,"['-88.648448', '133.313775']",56–65,100k+
CID_008526,44299,F,ADDR_008526,user_008526@masked.com,15907,"['85.0174235', '-17.933344']",56–65,80k - 100k
CID_008527,43988,F,ADDR_008527,user_008527@masked.com,22566,"['-1.7777545', '161.803315']",18–25,80k - 100k
CID_008528,43672,F,ADDR_008528,user_008528@masked.com,10094,"['41.9879255', '79.047776']",46–55,100k+
CID_008529,43917,F,ADDR_008529,user_008529@masked.com,21341,"['-53.3531655', '72.168251']",56–65,100k+
CID_008530,43961,M,ADDR_008530,user_008530@masked.com,28960,"['-12.980429', '19.860752']",18–25,80k - 100k
CID_008531,43993,F,ADDR_008531,user_008531@masked.com,43435,"['-35.5793715', '-72.571402']",46–55,100k+
CID_008532,44609,M,ADDR_008532,user_008532@masked.com,19959,"['12.4935415', '-55.798608']",18–25,100k+
CID_008533,44684,M,ADDR_008533,user_008533@masked.com,16535,"['31.3296685', '-169.497152']",36–45,100k+
CID_008534,44231,F,ADDR_008534,user_008534@masked.com,14092,"['-10.653860', '-164.427551']",36–45,40k - 60k
CID_008535,44050,F,ADDR_008535,user_008535@masked.com,8104,"['88.869808', '73.788919']",26–35,100k+
CID_008536,44124,M,ADDR_008536,user_008536@masked.com,9114,"['-55.874574', '145.099011']",36–45,60k - 80k
CID_008537,43916,F,ADDR_008537,user_008537@masked.com,18819,"['-80.537176', '-5.662644']",36–45,100k+
CID_008538,44454,M,ADDR_008538,user_008538@masked.com,35642,"['-46.001259', '41.664555']",26–35,100k+
CID_008539,43695,F,ADDR_008539,user_008539@masked.com,10057,"['-57.743062', '165.284264']",56–65,100k+
CID_008540,44042,M,ADDR_008540,user_008540@masked.com,20021,"['42.4885445', '-156.213694']",26–35,40k - 60k
CID_008541,44275,M,ADDR_008541,user_008541@masked.com,18683,"['45.0073755', '32.979698']",26–35,100k+
CID_008542,43759,M,ADDR_008542,user_008542@masked.com,13039,"['-66.689849', '104.162606']",26–35,100k+
CID_008543,43977,F,ADDR_008543,user_008543@masked.com,43242,"['70.061901', '78.672441']",18–25,20k - 40k
CID_008544,44096,M,ADDR_008544,user_008544@masked.com,42150,"['69.783637', '-26.912572']",18–25,40k - 60k
CID_008545,44688,F,ADDR_008545,user_008545@masked.com,32082,"['-54.155476', '119.659967']",36–45,100k+
CID_008546,44358,M,ADDR_008546,user_008546@masked.com,14239,"['-18.6388425', '167.265652']",18–25,100k+
CID_008547,44373,F,ADDR_008547,user_008547@masked.com,18042,"['12.879929', '46.397341']",56–65,60k - 80k
CID_008548,44593,F,ADDR_008548,user_008548@masked.com,10199,"['60.243126', '-163.704921']",36–45,20k - 40k
CID_008549,44061,F,ADDR_008549,user_008549@masked.com,22930,"['28.420247', '-81.483256']",18–25,60k - 80k
CID_008550,44451,M,ADDR_008550,user_008550@masked.com,35036,"['58.501283', '-24.155465']",36–45,80k - 100k
CID_008551,44573,F,ADDR_008551,user_008551@masked.com,13288,"['-28.536535', '-37.310386']",36–45,100k+
CID_008552,44701,M,ADDR_008552,user_008552@masked.com,22458,"['63.001053', '161.502232']",26–35,100k+
CID_008553,44094,M,ADDR_008553,user_008553@masked.com,38660,"['-49.5415155', '125.600672']",46–55,100k+
CID_008554,43987,F,ADDR_008554,user_008554@masked.com,30431,"['-29.5016275', '-143.771122']",18–25,100k+
CID_008555,44426,M,ADDR_008555,user_008555@masked.com,10708,"['-58.9916505', '-138.169056']",18–25,100k+
CID_008556,43857,F,ADDR_008556,user_008556@masked.com,10062,"['34.334635', '-40.717301']",36–45,100k+
CID_008557,44297,F,ADDR_008557,user_008557@masked.com,4691,"['60.2912605', '-130.348276']",36–45,60k - 80k
CID_008558,44229,F,ADDR_008558,user_008558@masked.com,42061,"['-20.7823125', '-41.059700']",46–55,100k+
CID_008559,44169,M,ADDR_008559,user_008559@masked.com,30119,"['56.351821', '-9.750846']",26–35,100k+
CID_008560,44713,M,ADDR_008560,user_008560@masked.com,32256,"['5.4442495', '60.479147']",26–35,100k+
CID_008561,43746,F,ADDR_008561,user_008561@masked.com,44013,"['33.7645175', '174.191730']",36–45,100k+
CID_008562,44194,F,ADDR_008562,user_008562@masked.com,33964,"['79.197942', '94.150426']",36–45,40k - 60k
CID_008563,44065,F,ADDR_008563,user_008563@masked.com,20470,"['80.3710095', '-119.887980']",36–45,100k+
CID_008564,43877,M,ADDR_008564,user_008564@masked.com,11758,"['4.7780725', '-47.054037']",46–55,40k - 60k
CID_008565,44037,F,ADDR_008565,user_008565@masked.com,11697,"['41.723041', '107.167958']",18–25,100k+
CID_008566,44266,M,ADDR_008566,user_008566@masked.com,17723,"['22.9932725', '-13.415209']",18–25,100k+
CID_008567,44649,F,ADDR_008567,user_008567@masked.com,23506,"['-16.033727', '-171.438478']",56–65,100k+
CID_008568,44329,F,ADDR_008568,user_008568@masked.com,10766,"['30.587001', '-134.789425']",26–35,40k - 60k
CID_008569,43849,F,ADDR_008569,user_008569@masked.com,14616,"['-77.0162515', '80.999010']",56–65,100k+
CID_008570,44136,M,ADDR_008570,user_008570@masked.com,14292,"['-0.6697805', '109.094108']",46–55,60k - 80k
CID_008571,44473,M,ADDR_008571,user_008571@masked.com,29975,"['64.5503275', '-81.588010']",56–65,80k - 100k
CID_008572,44536,M,ADDR_008572,user_008572@masked.com,38220,"['-32.494410', '143.172131']",18–25,100k+
CID_008573,44095,M,ADDR_008573,user_008573@masked.com,31106,"['58.670309', '169.501227']",36–45,100k+
CID_008574,44112,M,ADDR_008574,user_008574@masked.com,20223,"['-9.412429', '34.612903']",26–35,100k+
CID_008575,44369,F,ADDR_008575,user_008575@masked.com,9059,"['19.1667745', '89.681824']",46–55,100k+
CID_008576,44147,F,ADDR_008576,user_008576@masked.com,12512,"['4.680492', '167.404063']",26–35,100k+
CID_008577,44167,F,ADDR_008577,user_008577@masked.com,18595,"['-46.450067', '39.194898']",36–45,100k+
CID_008578,44496,F,ADDR_008578,user_008578@masked.com,4867,"['-87.768731', '-74.568104']",46–55,40k - 60k
CID_008579,44111,F,ADDR_008579,user_008579@masked.com,20085,"['0.8488445', '4.049685']",56–65,100k+
CID_008580,44614,F,ADDR_008580,user_008580@masked.com,33461,"['-14.422014', '33.127390']",36–45,40k - 60k
CID_008581,43750,M,ADDR_008581,user_008581@masked.com,29605,"['54.0514725', '179.778819']",36–45,100k+
CID_008582,44271,F,ADDR_008582,user_008582@masked.com,14910,"['9.782409', '55.776944']",18–25,100k+
CID_008583,43784,F,ADDR_008583,user_008583@masked.com,9139,"['28.861030', '-153.776874']",26–35,100k+
CID_008584,43936,M,ADDR_008584,user_008584@masked.com,17794,"['-76.2812075', '47.005928']",18–25,100k+
CID_008585,44186,M,ADDR_008585,user_008585@masked.com,35262,"['-42.077536', '63.138073']",36–45,100k+
CID_008586,43919,M,ADDR_008586,user_008586@masked.com,22542,"['39.659260', '-105.414649']",56–65,100k+
CID_008587,44220,M,ADDR_008587,user_008587@masked.com,9051,"['85.440507', '91.765090']",46–55,100k+
CID_008588,43823,F,ADDR_008588,user_008588@masked.com,41398,"['-58.480958', '37.339931']",56–65,100k+
CID_008589,44177,M,ADDR_008589,user_008589@masked.com,7013,"['-49.041678', '-132.532271']",18–25,40k - 60k
CID_008590,44602,F,ADDR_008590,user_008590@masked.com,16257,"['-26.039335', '-69.661069']",26–35,100k+
CID_008591,43802,F,ADDR_008591,user_008591@masked.com,15333,"['89.519241', '38.089606']",56–65,100k+
CID_008592,43823,F,ADDR_008592,user_008592@masked.com,34410,"['58.070172', '-103.260095']",56–65,40k - 60k
CID_008593,44124,M,ADDR_008593,user_008593@masked.com,37624,"['15.567328', '51.727378']",26–35,100k+
CID_008594,44099,M,ADDR_008594,user_008594@masked.com,8245,"['57.284212', '21.353581']",36–45,100k+
CID_008595,44488,M,ADDR_008595,user_008595@masked.com,15547,"['87.922145', '137.912726']",18–25,100k+
CID_008596,44585,M,ADDR_008596,user_008596@masked.com,3460,"['88.419925', '-100.316829']",26–35,100k+
CID_008597,44329,M,ADDR_008597,user_008597@masked.com,31206,"['-76.130662', '32.534992']",56–65,100k+
CID_008598,44529,F,ADDR_008598,user_008598@masked.com,32421,"['-71.4584545', '-28.736164']",18–25,40k - 60k
CID_008599,44696,M,ADDR_008599,user_008599@masked.com,29844,"['-49.857276', '-28.424692']",46–55,100k+
CID_008600,44081,F,ADDR_008600,user_008600@masked.com,34569,"['59.5710615', '91.580593']",56–65,40k - 60k
CID_008601,43672,F,ADDR_008601,user_008601@masked.com,2850,"['-41.876139', '-154.482523']",46–55,100k+
CID_008602,43730,M,ADDR_008602,user_008602@masked.com,24036,"['38.969791', '32.605641']",18–25,100k+
CID_008603,44646,M,ADDR_008603,user_008603@masked.com,32985,"['15.6930775', '-43.675401']",56–65,100k+
CID_008604,43962,F,ADDR_008604,user_008604@masked.com,10070,"['-47.901335', '-148.424343']",26–35,100k+
CID_008605,43862,F,ADDR_008605,user_008605@masked.com,5648,"['84.989871', '161.488807']",18–25,100k+
CID_008606,43989,M,ADDR_008606,user_008606@masked.com,33023,"['-37.084579', '136.088543']",18–25,100k+
CID_008607,44249,F,ADDR_008607,user_008607@masked.com,15843,"['-57.259550', '91.998992']",46–55,100k+
CID_008608,44143,F,ADDR_008608,user_008608@masked.com,19276,"['-15.6144365', '-26.754012']",46–55,100k+
CID_008609,44690,M,ADDR_008609,user_008609@masked.com,19654,"['77.409950', '-12.004838']",56–65,100k+
CID_008610,43785,M,ADDR_008610,user_008610@masked.com,26181,"['-48.4712255', '131.996084']",46–55,100k+
CID_008611,44577,M,ADDR_008611,user_008611@masked.com,5178,"['31.794054', '161.698944']",26–35,100k+
CID_008612,43823,M,ADDR_008612,user_008612@masked.com,37224,"['-83.751002', '-107.466927']",26–35,20k - 40k
CID_008613,43717,M,ADDR_008613,user_008613@masked.com,9710,"['55.779398', '128.824649']",36–45,20k - 40k
CID_008614,44525,M,ADDR_008614,user_008614@masked.com,5773,"['2.5815745', '174.237704']",36–45,80k - 100k
CID_008615,44483,F,ADDR_008615,user_008615@masked.com,33974,"['-31.7377545', '8.320570']",26–35,100k+
CID_008616,44049,M,ADDR_008616,user_008616@masked.com,29245,"['26.429567', '-59.973386']",56–65,100k+
CID_008617,44017,F,ADDR_008617,user_008617@masked.com,41411,"['-58.235864', '117.890045']",26–35,100k+
CID_008618,44336,M,ADDR_008618,user_008618@masked.com,5517,"['-89.924942', '44.488741']",36–45,40k - 60k
CID_008619,44209,M,ADDR_008619,user_008619@masked.com,43995,"['31.6492525', '70.967628']",36–45,40k - 60k
